Total Analysis (h),29.1440611111,25.8094641667,24.9077719444,20.7155313889,36.4418519444,23.6620922222,17.8938516667,20.6850272222
No. of Solves,6548,9314,6555,6482,6479,6479,6555,6479
No. of Timesteps,6427,6427,6427,6428,6428,6428,6427,6428
Total (sec),53204.62099,25858.6146,32279.63836,17502.6533,74165.6568,28200.71469,5274.31413,15474.15316
Ave. / Timestep (msec),8278.297960168,4023.4346662518,5022.5048016182,2722.8769912881,11537.9055382701,4387.1678111388,820.6494678699,2407.3044741755
Ave. / Solve (msec),8125.3239141723,2776.3167919261,4924.429955759,2700.1933508177,11447.0839327057,4352.6338462726,804.6245812357,2388.3551720945
,,,,,,,,
Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
222,4168.421,3654.197,3730.011,2880.599,6270.74,3517.948,2534.597,2904.834
223,4206.032,3665.745,3744.883,2893.965,6299.741,3536.166,2544.598,2918.485
224,4231.036,3677,3759.747,2906.782,6330.671,3553.129,2554.839,2931.397
225,4246.945,3687.658,3774.711,2919.548,6363.65,3569.987,2565.603,2945.054
226,4262.441,3703.6,3789.578,2931.584,6387.573,3584.194,2575.758,2957.14
227,4278.109,3714.687,3804.439,2944.124,6413.531,3599.827,2585.76,2969.579
228,4293.721,3731.03,3819.37,2956.186,6443.813,3615.284,2595.777,2982.485
229,4310.088,3753.068,3834.233,2968.845,6475.657,3632.175,2605.782,2995.916
230,4327.347,3764.599,3857.375,2982.073,6512.75,3650.32,2621.484,3009.848
231,4344.346,3783.121,3881.432,2995.766,6551.638,3669.776,2637.248,3024.163
232,4362.229,3806.836,3896.297,3008.543,6581.522,3686.539,2647.245,3037.656
233,4377.783,3837.096,3911.159,3021.396,6611.466,3703.455,2657.248,3050.569
234,4393.392,3868.274,3926.221,3033.693,6642.297,3718.983,2667.242,3063.828
