#CpuCgLusgs98304
Simulated_Time(sec),CPU_Time(sec)
2.25E-01,1987.881
2.25E-01,1989.88
2.25E-01,1991.974
2.25E-01,1994.013
2.25E-01,1995.976
2.25E-01,1998.01
2.26E-01,1999.939
2.26E-01,2001.938
2.26E-01,2004.013
2.26E-01,2006.021
2.26E-01,2008.055
2.26E-01,2010.084
2.26E-01,2012.098
2.27E-01,2014.132
2.27E-01,2016.182
2.27E-01,2018.216
2.27E-01,2020.22
2.27E-01,2022.184
2.27E-01,2024.153
2.28E-01,2026.158
2.28E-01,2028.166
2.28E-01,2030.185
2.28E-01,2032.284
2.28E-01,2034.284
2.28E-01,2036.448
2.28E-01,2038.537
2.29E-01,2040.546
2.29E-01,2042.47
2.29E-01,2044.429
2.29E-01,2046.389
2.29E-01,2048.392
2.29E-01,2050.407
2.30E-01,2052.4
2.30E-01,2054.404
2.30E-01,2056.418
2.30E-01,2058.437
2.30E-01,2060.472
2.30E-01,2062.491
2.30E-01,2064.436
2.31E-01,2066.48
2.31E-01,2068.524
2.31E-01,2070.508
2.31E-01,2072.467
2.31E-01,2074.451
2.31E-01,2076.481
2.32E-01,2078.519
2.32E-01,2080.513
2.32E-01,2082.482
2.32E-01,2084.456
2.32E-01,2086.35
2.32E-01,2088.368
2.32E-01,2090.418
2.33E-01,2092.427
2.33E-01,2094.411
2.33E-01,2096.369
2.33E-01,2098.343
2.33E-01,2100.316
2.33E-01,2102.331
2.34E-01,2104.329
2.34E-01,2106.338
2.34E-01,2108.352
2.34E-01,2110.391
2.34E-01,2112.395
2.34E-01,2114.404
2.34E-01,2116.453
2.35E-01,2118.456
2.35E-01,2120.561
2.35E-01,2122.565
2.35E-01,2124.601
2.35E-01,2126.63
2.35E-01,2128.614
2.36E-01,2130.563
2.36E-01,2132.567
2.36E-01,2134.576
2.36E-01,2136.57
2.36E-01,2138.549
2.36E-01,2140.498
2.36E-01,2142.567
2.37E-01,2144.666
2.37E-01,2146.645
2.37E-01,2148.614
2.37E-01,2150.613
2.37E-01,2152.632
2.37E-01,2154.656
2.38E-01,2156.675
2.38E-01,2158.694
2.38E-01,2160.728
2.38E-01,2162.692
2.38E-01,2164.736
2.38E-01,2166.72
2.38E-01,2168.749
2.39E-01,2170.688
2.39E-01,2172.677
2.39E-01,2174.63
2.39E-01,2176.609
2.39E-01,2178.653
2.39E-01,2180.687
2.39E-01,2182.636
2.40E-01,2184.711
2.40E-01,2186.715
2.40E-01,2188.623
2.40E-01,2190.622
2.40E-01,2192.71
2.40E-01,2194.739
2.41E-01,2196.778
2.41E-01,2198.777
2.41E-01,2200.735
2.41E-01,2202.739
2.41E-01,2204.753
2.41E-01,2206.782
2.41E-01,2208.821
2.42E-01,2210.85
2.42E-01,2212.809
2.42E-01,2214.853
2.42E-01,2216.807
2.42E-01,2218.811
2.42E-01,2220.82
2.42E-01,2222.819
2.43E-01,2224.793
2.43E-01,2226.732
2.43E-01,2228.671
2.43E-01,2230.754
2.43E-01,2232.858
2.43E-01,2234.877
2.44E-01,2236.875
2.44E-01,2238.884
2.44E-01,2240.853
2.44E-01,2242.926
2.44E-01,2244.922
2.44E-01,2246.896
2.44E-01,2248.934
2.45E-01,2250.948
2.45E-01,2252.972
2.45E-01,2254.941
2.45E-01,2256.851
2.45E-01,2258.88
2.45E-01,2260.904
2.45E-01,2262.923
2.46E-01,2264.972
2.46E-01,2266.911
2.46E-01,2268.88
2.46E-01,2270.883
2.46E-01,2272.898
2.46E-01,2274.873
2.46E-01,2276.872
2.47E-01,2278.931
2.47E-01,2280.915
2.47E-01,2282.973
2.47E-01,2285.047
2.47E-01,2287.131
2.47E-01,2289.155
2.48E-01,2291.134
2.48E-01,2293.108
2.48E-01,2295.097
2.48E-01,2297.116
2.48E-01,2299.11
2.48E-01,2301.158
2.48E-01,2303.184
2.49E-01,2305.194
2.49E-01,2307.098
2.49E-01,2309.066
2.49E-01,2311.03
2.49E-01,2313.059
2.49E-01,2315.114
2.49E-01,2317.162
2.49E-01,2319.201
2.50E-01,2321.22
2.50E-01,2323.244
2.50E-01,2325.228
2.50E-01,2327.182
2.50E-01,2329.2
2.50E-01,2331.209
2.50E-01,2333.138
2.50E-01,2335.137
2.50E-01,2337.136
2.50E-01,2339.115
2.51E-01,2341.063
2.51E-01,2343.043
2.51E-01,2345.041
2.51E-01,2347.035
2.51E-01,2348.983
2.51E-01,2350.972
2.51E-01,2352.96
2.51E-01,2354.939
2.51E-01,2356.908
2.51E-01,2358.872
2.51E-01,2360.831
2.51E-01,2362.791
2.51E-01,2364.781
2.52E-01,2366.76
2.52E-01,2368.734
2.52E-01,2370.698
2.52E-01,2372.661
2.52E-01,2374.63
2.52E-01,2377.646
2.52E-01,2380.655
2.52E-01,2383.569
2.52E-01,2386.499
2.52E-01,2389.443
2.52E-01,2391.462
2.52E-01,2393.526
2.52E-01,2395.494
2.52E-01,2397.398
2.52E-01,2399.277
2.53E-01,2401.151
2.53E-01,2403.134
2.53E-01,2405.138
2.53E-01,2408.082
2.53E-01,2411.032
2.53E-01,2413.906
2.53E-01,2416.841
2.53E-01,2419.766
2.53E-01,2422.695
2.53E-01,2425.616
2.53E-01,2428.535
2.53E-01,2431.444
2.53E-01,2434.368
2.53E-01,2437.282
2.53E-01,2440.192
2.53E-01,2443.1
